t,Cast_num,startTemp,deltaT,time_between,pair_num,Blast_Flow_Rate_1_hr_mean,Blast_Flow_Rate_1_hr_rate,Blast_Flow_Rate_1__hr_sd,Blast_Temp_1_hr_mean,Blast_Temp_1_hr_rate,Blast_Temp_1__hr_sd,Blast_moisture_1_hr_mean,Blast_moisture_1_hr_rate,Blast_moisture_1__hr_sd,Hot_Oxy_1_hr_mean,Hot_Oxy_1_hr_rate,Hot_Oxy_1__hr_sd,Cold_Oxy_1_hr_mean,Cold_Oxy_1_hr_rate,Cold_Oxy_1__hr_sd,PCI_1_hr_mean,PCI_1_hr_rate,PCI_1__hr_sd,Top_Gas_Analysis_1_hr_mean,Top_Gas_Analysis_1_hr_rate,Top_Gas_Analysis_1__hr_sd,Heat_Loss_1_hr_mean,Heat_Loss_1_hr_rate,Heat_Loss_1__hr_sd,Permeability_Global_1_hr_mean,Permeability_Global_1_hr_rate,Permeability_Global_1__hr_sd,HMRetention_1_hr_mean,HMRetention_1_hr_rate,HMRetention_1__hr_sd,RAFT_1_hr_mean,RAFT_1_hr_rate,RAFT_1__hr_sd,Blast_Flow_Rate_2_hr_mean,Blast_Flow_Rate_2_hr_rate,Blast_Flow_Rate_2__hr_sd,Blast_Temp_2_hr_mean,Blast_Temp_2_hr_rate,Blast_Temp_2__hr_sd,Blast_moisture_2_hr_mean,Blast_moisture_2_hr_rate,Blast_moisture_2__hr_sd,Hot_Oxy_2_hr_mean,Hot_Oxy_2_hr_rate,Hot_Oxy_2__hr_sd,Cold_Oxy_2_hr_mean,Cold_Oxy_2_hr_rate,Cold_Oxy_2__hr_sd,PCI_2_hr_mean,PCI_2_hr_rate,PCI_2__hr_sd,Top_Gas_Analysis_2_hr_mean,Top_Gas_Analysis_2_hr_rate,Top_Gas_Analysis_2__hr_sd,Heat_Loss_2_hr_mean,Heat_Loss_2_hr_rate,Heat_Loss_2__hr_sd,Permeability_Global_2_hr_mean,Permeability_Global_2_hr_rate,Permeability_Global_2__hr_sd,HMRetention_2_hr_mean,HMRetention_2_hr_rate,HMRetention_2__hr_sd,RAFT_2_hr_mean,RAFT_2_hr_rate,RAFT_2__hr_sd,Blast_Flow_Rate_3_hr_mean,Blast_Flow_Rate_3_hr_rate,Blast_Flow_Rate_3__hr_sd,Blast_Temp_3_hr_mean,Blast_Temp_3_hr_rate,Blast_Temp_3__hr_sd,Blast_moisture_3_hr_mean,Blast_moisture_3_hr_rate,Blast_moisture_3__hr_sd,Hot_Oxy_3_hr_mean,Hot_Oxy_3_hr_rate,Hot_Oxy_3__hr_sd,Cold_Oxy_3_hr_mean,Cold_Oxy_3_hr_rate,Cold_Oxy_3__hr_sd,PCI_3_hr_mean,PCI_3_hr_rate,PCI_3__hr_sd,Top_Gas_Analysis_3_hr_mean,Top_Gas_Analysis_3_hr_rate,Top_Gas_Analysis_3__hr_sd,Heat_Loss_3_hr_mean,Heat_Loss_3_hr_rate,Heat_Loss_3__hr_sd,Permeability_Global_3_hr_mean,Permeability_Global_3_hr_rate,Permeability_Global_3__hr_sd,HMRetention_3_hr_mean,HMRetention_3_hr_rate,HMRetention_3__hr_sd,RAFT_3_hr_mean,RAFT_3_hr_rate,RAFT_3__hr_sd,Blast_Flow_Rate_4_hr_mean,Blast_Flow_Rate_4_hr_rate,Blast_Flow_Rate_4__hr_sd,Blast_Temp_4_hr_mean,Blast_Temp_4_hr_rate,Blast_Temp_4__hr_sd,Blast_moisture_4_hr_mean,Blast_moisture_4_hr_rate,Blast_moisture_4__hr_sd,Hot_Oxy_4_hr_mean,Hot_Oxy_4_hr_rate,Hot_Oxy_4__hr_sd,Cold_Oxy_4_hr_mean,Cold_Oxy_4_hr_rate,Cold_Oxy_4__hr_sd,PCI_4_hr_mean,PCI_4_hr_rate,PCI_4__hr_sd,Top_Gas_Analysis_4_hr_mean,Top_Gas_Analysis_4_hr_rate,Top_Gas_Analysis_4__hr_sd,Heat_Loss_4_hr_mean,Heat_Loss_4_hr_rate,Heat_Loss_4__hr_sd,Permeability_Global_4_hr_mean,Permeability_Global_4_hr_rate,Permeability_Global_4__hr_sd,HMRetention_4_hr_mean,HMRetention_4_hr_rate,HMRetention_4__hr_sd,RAFT_4_hr_mean,RAFT_4_hr_rate,RAFT_4__hr_sd,Blast_Flow_Rate_5_hr_mean,Blast_Flow_Rate_5_hr_rate,Blast_Flow_Rate_5__hr_sd,Blast_Temp_5_hr_mean,Blast_Temp_5_hr_rate,Blast_Temp_5__hr_sd,Blast_moisture_5_hr_mean,Blast_moisture_5_hr_rate,Blast_moisture_5__hr_sd,Hot_Oxy_5_hr_mean,Hot_Oxy_5_hr_rate,Hot_Oxy_5__hr_sd,Cold_Oxy_5_hr_mean,Cold_Oxy_5_hr_rate,Cold_Oxy_5__hr_sd,PCI_5_hr_mean,PCI_5_hr_rate,PCI_5__hr_sd,Top_Gas_Analysis_5_hr_mean,Top_Gas_Analysis_5_hr_rate,Top_Gas_Analysis_5__hr_sd,Heat_Loss_5_hr_mean,Heat_Loss_5_hr_rate,Heat_Loss_5__hr_sd,Permeability_Global_5_hr_mean,Permeability_Global_5_hr_rate,Permeability_Global_5__hr_sd,HMRetention_5_hr_mean,HMRetention_5_hr_rate,HMRetention_5__hr_sd,RAFT_5_hr_mean,RAFT_5_hr_rate,RAFT_5__hr_sd,coke_Rate_4_hr_rate,Slag_Rate_4_hr_rate,OretoCoke_Change_4_hr_rate,coke_Rate_5_hr_rate,Slag_Rate_5_hr_rate,OretoCoke_Change_5_hr_rate,coke_Rate_6_hr_rate,Slag_Rate_6_hr_rate,OretoCoke_Change_6_hr_rate,coke_Rate_7_hr_rate,Slag_Rate_7_hr_rate,OretoCoke_Change_7_hr_rate,coke_Rate_8_hr_rate,Slag_Rate_8_hr_rate,OretoCoke_Change_8_hr_rate
2017-01-26 04:14:00,17197,1480.099976,11.5,48,01-Feb,280197.6,6097,3124.392476,1239.4,-2.7,1.18479062,4.545,-0.1,0.050169205,16926.55,237.9,207.725179,2825.328333,280.2,122.9416771,55.80833333,1.1,0.630117467,49.575,-0.4,0.189222316,73478.87667,68.9,3286.990503,58.10416667,1.15,2.807123077,2281.062583,-15.89,9.774279569,16407.9,-1589,1998.733902,279733.7167,4458,2577.457881,1239.661667,-3.6,1.154034453,4.540833333,-0.1,0.051032752,16950.05667,158.1,192.2510604,2764.205833,128.7,120.8910471,55.71416667,0.8,0.514544072,49.48416667,-0.2,0.24391617,74013.63917,-4464.7,2856.590356,57.85958333,2.15,2.727461465,2280.95775,-3.51,10.03914389,16819.54167,-351,2729.741161,277591.2,8204,3992.500264,1239.615556,-0.9,1.159070241,4.557777778,-0.1,0.054879813,16771.17111,558,327.0668427,2791.326111,2.3,121.2990636,55.29777778,1.5,0.782343961,49.59111111,-1,0.33829822,74231.17,-113.4,2515.940135,57.11,1.25,3.133908085,2280.906833,16.26,9.905629344,16950.89444,1626,2913.090778,276364.1792,14709,4173.953279,1239.659583,-3.4,1.143286678,4.572083333,2.66E-15,0.057236145,16666.48708,867.7,345.6145695,2810.8925,59.2,118.609191,55.05958333,2.9,0.81676461,49.66458333,-0.6,0.345496782,74470.6225,-5142.8,2449.264484,56.7375,7.35,5.079018907,-1895.271354,-6.92,64696.88979,16822.1375,-692,3044.967605,274848.6567,11602,4934.781763,1239.685,-3.7,1.095235196,4.582333333,-0.1,0.058873672,16530.65767,1372.1,427.9793878,2821.045667,23.7,115.5949042,54.70133333,3.7,1.072894168,49.67733333,-0.7,0.321294761,75291.382,-10740,2934.971875,56.08766667,1.2,4.900822184,-1060.38285,-3.93,57866.63769,16673.12333,-393,2848.878153,0,0,-0.002812882,0,0,-0.003640742,0.0026766,-0.0305753,0.430212522,0.6611842,-3.6952773,0.430212522,0.6611842,-3.6952773,0.430212522
2017-01-26 14:27:00,17201,1502.400024,-0.849975,29,01-Feb,275140.8167,1049,1950.895774,1239.79,2.7,1.097562785,4.646666667,-2.66E-15,0.050309775,14732.075,51.9,151.2422276,2682.588333,69,105.9499899,50.545,0.2,0.367965087,50.09166667,-0.3,0.228696873,70976.36667,1113.3,1955.654043,57.64,8.7,2.758051388,2284.258083,0.98,7.772509579,16562.63333,98,1431.831433,276164.025,-2529,2062.568613,1239.668333,0.7,0.963971419,4.63,0.1,0.049535659,14795.885,-159.6,152.5976522,2685.705833,-144.5,95.4836563,50.71083333,-0.4,0.376805644,50.13333333,-0.1,0.246771876,72359.12917,1199.8,2324.512777,57.025,5.6,2.646045091,2284.25875,6.68,8.613935145,16553.775,668,1472.573597,276986.9889,-3574,2231.92701,1239.662222,-0.9,0.992944695,4.620555556,-6.22E-15,0.05145614,14883.70444,-370.7,195.5469755,2659.285,81.5,116.5486699,50.85222222,-0.6,0.401596751,50.21055556,-0.1,0.255333547,72795.87944,-658.9,2384.57502,56.97777778,1.3,2.506049787,2285.792833,-17.44,10.09729376,16658.53333,-1744,1393.743111,277409.3125,-3858,2221.372447,1239.699583,1.9,1.074524237,4.62875,0.1,0.055328044,14938.25708,-227.9,212.3647623,2636.922083,-131.9,127.4627617,50.92583333,-0.7,0.402501765,50.16875,-0.2,0.241470608,72245.56917,2565.1,2501.036416,56.93166667,2.8,2.522517283,2285.636083,13.6,10.42003408,16618.54583,1360,1334.581343,277865.5567,-4613,2246.72408,1239.667,2.3,1.037012851,4.633666667,0.1,0.05754064,14960.195,-529.9,204.110197,2644.230667,43.9,124.2166989,50.90466667,-3.55E-15,0.393651403,50.078,-0.2,0.29688911,72461.63433,729.4,2429.477217,57.13933333,4.3,2.463048568,2286.2753,-21.53,10.08192839,16667.88,-2153,1251.249823,-2.3624127,1.6340287,-0.002550593,-2.3624127,1.6340287,-0.003648031,-2.7291654,1.0882312,-0.000823477,-2.7292408,1.0890926,-0.004051218,-2.7291654,1.0882312,-0.001399182
2017-01-26 21:45:00,17204,1483.099976,8.200073,47,01-Feb,278190.8,-6912,2709.31907,1239.826667,2.3,0.877180898,4.588333333,0.2,0.055515051,14384.05833,-298.8,165.8683778,2736.378333,64.2,129.7036519,49.59333333,-1.2,0.490888736,50.23833333,0.2,0.179539587,68917.03167,-3920.9,1746.479675,56.38166667,-7.9,3.071492304,2288.769333,-2.03,9.174576306,16858.93333,-203,917.4576306,275854.8417,16987,7761.251272,1239.485,1.2,0.952188986,4.573333333,0.2,0.054592968,14218.40167,1189.6,503.7302298,2781.519167,46.4,129.4619683,49.18416667,3,1.359559731,50.28583333,-0.3,0.176471405,68539.69333,-819.8,1806.184236,57.5575,-4.4,2.923525629,2289.388833,-0.49,10.32557941,16920.75,-49,1032.134634,274170.25,-5539,8559.44842,1239.482778,-0.5,0.949438561,4.570555556,0.1,0.052530621,14113.82333,-336.8,578.2063028,2784.075556,129.5,145.5190738,48.88333333,-0.9,1.502641994,50.27055556,0.6,0.300036724,69656.95056,-7166.3,2401.959906,56.71833333,-3.3,2.800588027,2289.188333,5.560000001,10.31612707,16900.74444,556,1031.329316,275464.1542,-4589,7746.194177,1239.46125,0.5,0.991025894,4.560416667,0.1,0.053884983,14210.9475,-244.3,529.3559529,2763.132917,121,136.9181756,49.11208333,-0.8,1.360923509,50.1675,0.1,0.328088798,71019.5875,-15923.9,3404.819006,56.67958333,-2.6,2.47833285,2289.382125,1.51,10.29619051,16919.9625,151,1028.6031,276295.0367,-7235,7140.133165,1239.437,1.2,0.97572424,4.558666667,0.2,0.053863033,14296.89133,-1334.9,533.4604336,2765.500667,182.5,133.8125445,49.28066667,-1.9,1.272618593,50.145,0.3,0.301071109,74364.98933,-17590.9,7767.957294,56.81,-5.8,2.351780084,2290.1426,-29.23,9.853254385,16996.06,-2907,984.4924111,0.3081347,-2.1254758,0.004052233,0.3081347,-2.1254758,0.000751478,0.3081347,-2.1254758,0.001078642,0.3081347,-2.1254758,0.0028217,0.3080964,-2.125035,0
2017-01-27 01:26:00,17206,1485.900024,3.199952,45,01-Feb,279254.8333,-538,1096.830166,1239.596667,-1.1,1.09420146,4.548333333,-0.1,0.053651944,14474.30167,2.5,104.215789,2733.433333,-50.8,107.0794837,49.775,-0.1,0.195391827,50.08333333,-0.1,0.140419066,83168.88,-18394.1,5685.430051,56.405,-2.1,1.428454777,2291.819667,-8.04,6.765293025,17163.96667,-804,676.5293025,280297.7917,-2044,1502.306126,1239.524167,1.1,0.939872674,4.5275,-3.55E-15,0.050146843,14925.36083,-1122.9,538.6865012,2778.7625,-50.1,118.7589417,50.23166667,-1,0.539059769,50.1025,-0.3,0.136253903,85923.87917,-7931.1,5441.267046,58.1625,-5.9,2.27267519,2294.87575,-11.55,8.208844243,17469.39167,-1155,820.2039846,280454.9333,-2133,1380.103861,1239.497222,0.2,0.9604137,4.523333333,-6.22E-15,0.046196084,15102.64833,-1216.1,509.0608524,2804.211667,135.5,117.9309983,50.51944444,-2.6,0.703550233,50.09,-0.1,0.152117273,85079.16889,-13635,4840.497599,59.63277778,-4.7,2.913287428,2295.834611,-2.349999999,8.780905921,17565.28333,-235,877.5083585,280614.8167,-1825,1273.179537,1239.52,0.6,1.0362953,4.516666667,2.66E-15,0.044502519,15232.39708,-1177.9,496.0341624,2774.007917,-15.3,125.681332,50.96375,-2.5,0.984683168,50.00125,0.1,0.211881638,82917.43083,5376.4,6609.633245,60.24916667,-4.4,2.779663019,2293.895458,-17.44,9.5164843,17371.40417,-1744,951.1971532,280756.2833,-2281,1221.474569,1239.503333,0.6,1.031083248,4.511666667,-6.22E-15,0.043629892,15348.805,-1754.5,526.3537706,2777.768333,-224.1,125.3087348,51.36066667,-4.1,1.242093209,49.89866667,0.7,0.289270023,81626.85533,-2338.3,6586.97779,60.76933333,-7.4,2.736253491,2292.8609,-21.47,9.494326991,17267.97667,-2147,949.0587607,0.5839346,-1.6713268,-0.001560127,0.3083998,-2.1285283,0.000841083,0.3083998,-2.1285283,0.001010817,0.3083998,-2.1285283,0.003062795,0.3083998,-2.1285283,-0.002565173
2017-01-27 03:51:00,17207,1469.699951,0.900025,56,01-Feb,280635.2667,123,928.7168269,1239.551667,1.3,1.239668035,4.505,-2.66E-15,0.021978418,15521.875,-350.3,131.6536733,2772.976667,182.5,144.0588408,51.73,-1.5,0.779895691,49.87166667,0.6,0.200077669,84236.99667,3662.7,3732.673134,62.67166667,1.56E-11,1.153930889,2292.2475,-18.35,10.88842748,17206.56667,-1835,1088.321338,280768.4167,-868,842.2341197,1239.391667,0.1,1.133343632,4.498333333,-3.55E-15,0.03425886,15555.97083,-202.7,114.0084933,2734.479167,-5.6,125.7683624,51.99,-1.7,0.616223249,49.7575,0.7,0.20153299,78359.5025,4458.2,6756.32342,62.25083333,-0.6,1.054720946,2290.507833,-1.2,9.802461463,17032.69167,-120,979.9426136,281185,-862,976.5816622,1239.437222,0,1.101143669,4.497777778,-6.22E-15,0.03163259,15757.82389,-867.6,366.9077601,2771.556111,-200.5,137.4464504,52.55777778,-3.2,1.010113969,49.64444444,1,0.250635443,77864.01889,9453,5745.088843,62.84055556,-2.7,1.362371299,2289.826444,2.940000001,10.61166343,16964.28889,294,1059.645833,281056.625,-590,1011.299095,1239.45,0.3,1.129631332,4.49375,0.1,0.034266065,15926.55792,-1391.7,452.9653104,2800.170833,-200.3,135.3843822,53.045,-4.6,1.27966719,49.58041667,0.8,0.266371546,75888.81667,3358.3,6436.978156,63.14166667,-1.3,1.414869235,2288.406208,7.93,10.50624378,16822.35417,793,1049.438126,280790.84,2375,1152.727445,1239.400333,0.8,1.115458372,4.482666667,-6.22E-15,0.043656713,15840.69133,-62.1,478.3287734,2815.924,-177.2,132.5739469,53.48533333,-4.3,1.446290916,49.57066667,0.4,0.251961314,76740.38567,14786.5,6792.394811,63.121,2,1.533502887,2284.270033,16.57,13.49800237,16408.79,1657,1348.996785,0,1.42E-13,-0.000653861,0,1.42E-13,0.000171847,7.30E-06,-8.43E-05,0.000577034,0.58477,-1.6809327,-0.000500029,0.3102076,-2.1493489,0.002315764
2017-01-27 11:32:00,17210,1439.5,17.300049,43,01-Feb,277653.8167,7692,4294.264506,1239.748333,2.6,0.948413781,4.555,0.1,0.053440923,16028.92833,82.5,257.8327556,2735.393333,78.2,108.453403,56.87333333,0.1,0.574269371,49.785,-0.4,0.132543565,59122.33833,-5431.9,2009.304099,60.58833333,3.4,1.147006667,2259.388333,-14.93,8.727170735,13920.83333,-1493,872.7170735,270780.2167,17156,9448.179602,1239.638333,1.9,0.987755569,4.550833333,0.1,0.053445697,15690.515,548,527.3746806,2749.838333,-58.2,112.2389851,55.9075,2,1.577742377,49.86833333,-0.5,5.873698437,59667.60833,-3797.9,1642.594822,59.51833333,3.7,1.689512054,2257.801667,-9.18,9.352694335,13762.16667,-918,935.2694335,267062.8333,20438,9429.928275,1239.587222,2.1,0.987521617,4.559444444,-6.22E-15,0.05145614,15457.705,1010.8,553.8509957,2787.510556,-265.5,116.4960898,55.29166667,2.6,1.578553011,49.86,-0.5,4.790173834,60678.04889,-11232.1,2331.249968,59.57333333,-0.2,1.517922721,2257.287778,-24.04,9.408980291,13710.77778,-2404,940.8980291,264928.5042,22197,8990.100888,1239.660417,2,0.979270411,4.568333333,2.66E-15,0.050905332,14837.53292,3413.1,1254.53234,2810.480417,-273.3,114.6712353,55.03666667,2.5,1.443376639,49.96125,-1.2,4.151810426,61731.90625,-11303.6,2890.165605,60.66708333,-1.5,2.398700798,2250.171542,36.78,17.42203971,12999.15417,3678,1742.203971,263495.2333,22191,8550.680358,1239.639667,0.4,0.949736747,4.573333333,-6.22E-15,0.052581094,14382.506,3305.8,1446.128729,2823.530333,-266.9,109.9541983,54.87133333,2.6,1.336337363,50.07066667,-0.8,3.719029015,62629.01833,-10310.1,3190.913672,61.14633333,1.1,2.459468066,2244.232133,53.85,20.08865014,12405.21333,5385,2008.865014,-0.8236392,5.188233,-0.000995457,-0.8236392,5.188233,-0.003000212,0.3289911,6.1815417,-0.002246255,0.3289911,6.1815417,-0.001918579,0.3289911,6.1815417,-0.002497283
2017-01-27 17:37:00,17212,1444.800049,8.599975,65,01-Feb,256199.1333,561,2082.507529,1239.496667,0.3,0.961102239,4.581666667,-2.66E-15,0.070088725,12699.09833,-205.5,133.9790933,2836.785,26.4,92.10113237,55.21333333,-1.3,0.453411426,50.77833333,0.2,0.165797167,77761.64833,-17060.6,4898.044396,59.36,3.2,2.474219617,2214.851667,12.75,15.94149135,9469.266667,1274,1588.707713,257372.9167,-2664,2146.82649,1239.6175,-1.2,0.949361794,4.604166667,-3.55E-15,0.066605364,12920.24833,-858.1,302.5066986,2845.6025,-67.6,87.08637503,55.91916667,-3.4,0.936675314,50.70333333,0,0.204952683,76240.86417,4669.9,5913.783071,60.0125,-1.6,2.415967976,2212.747917,-22.72,14.23731686,9257.95,-2272,1420.701915,261547.5444,-12114,6261.747311,1239.735556,1.2,0.991225314,4.619444444,-6.22E-15,0.065243183,13286.90833,-1300.3,580.8604392,2850.002778,-45.4,88.73219354,57.14611111,-5.5,1.914845382,50.64166667,0.5,0.205476691,72201.44333,9726.4,7586.305212,60.14388889,1,2.235597327,2212.470222,-0.919999999,12.62002705,9229.8,-92,1259.739817,263387.9208,-4841,6314.973676,1239.55875,0.8,1.037863965,4.635416667,-0.1,0.066877717,13452.255,-1168.7,581.3273791,2855.80375,-102.9,86.71770694,57.70875,-3.8,1.927006507,50.51583333,1,0.287245127,71597.36625,-6162.8,7122.668506,59.39625,3.5,2.570549837,2212.043458,-2.16,12.17751993,9187.075,-216,1215.642924,264578.9733,-11973,6226.913508,1239.551667,-0.1,0.977385028,4.638333333,-6.22E-15,0.064636019,13560.693,-1492.4,566.9789381,2854.810333,196.5,87.0527157,58.065,-5.4,1.881650969,50.369,0.8,0.402839836,72787.37767,9830.5,8971.626233,58.968,0.4,2.945396499,2211.437533,-11.95,12.56185602,9126.66,-1195,1253.723038,0,0,0.003942876,0,5.68E-14,-0.002483447,0,0,-0.000655947,0,0,0.000753693,-0.7719912,1.5704471,-0.001559723
2017-01-27 20:45:00,17213,1450.599976,14.599975,161,01-Mar,268190.3333,4269,1991.709049,1238.945,-1,0.947150052,4.693333333,-2.66E-15,0.036204067,13914.53833,306.8,132.5974245,2854.831667,11.3,89.38939286,59.22833333,0.8,0.445349479,50.06166667,0.6,0.201764812,71558.40667,-13308.3,5125.58352,56.5,9.4,2.359115031,2212.066833,38.34,11.82385459,9189.233333,3766,1180.884032,269240.5917,-1160,1974.593308,1239.305,-0.8,0.942003051,4.665,0.1,0.052899143,13979.19167,69,135.5778145,2859.839167,-3.9,85.14242669,59.4675,-0.4,0.444983712,49.94083333,0.3,0.242013901,73561.46083,4063.3,10796.37851,57.25833333,-3,3.061981106,2210.42675,-7.46,12.8397019,9025.758333,-746,1281.27878,269135.5667,3939,1849.271099,1239.331111,-1.5,1.004531014,4.640555556,0.1,0.058564983,13968.48778,427,130.8005611,2863.282778,-72.2,87.26906626,59.44833333,0.7,0.41352484,49.97,0.4,0.208987984,69419.10389,3507.4,10594.24326,57.74444444,3.3,2.818141989,2211.148111,-17.14,12.13637327,9097.594444,-1714,1211.600335,269073.9125,-1416,1909.457904,1239.38125,-2.9,0.95930943,4.63,2.66E-15,0.060817306,13963.735,-122.1,141.2746032,2866.243333,82.6,89.04905632,59.435,-0.3,0.425278644,49.92166667,0.6,0.226186628,67641.2025,1794.8,9706.054539,57.42041667,3.8,2.836809716,2212.269667,-1.21,12.12809522,9209.654167,-121,1210.985232,269640.9767,-6887,2446.516828,1239.414,-2.1,0.952801186,4.623333333,0.1,0.058882193,13998.58367,-418.1,169.8182642,2867.373667,-154.2,90.54602521,59.55933333,-1.6,0.538869952,49.87933333,0.5,0.228063439,68689.25967,-7235.2,9265.086986,57.398,-2.2,2.690848357,2212.2329,-5.98,11.48696536,9205.853333,-598,1147.136294,0,0,0.003633692,0,5.68E-14,-0.000326786,0,0,0.000748881,0,0,0.001416899,0,0,-0.000424182
2017-01-27 20:45:00,17213,1450.599976,1.800048,64,01-Feb,268190.3333,4269,1991.709049,1238.945,-1,0.947150052,4.693333333,-2.66E-15,0.036204067,13914.53833,306.8,132.5974245,2854.831667,11.3,89.38939286,59.22833333,0.8,0.445349479,50.06166667,0.6,0.201764812,71558.40667,-13308.3,5125.58352,56.5,9.4,2.359115031,2212.066833,38.34,11.82385459,9189.233333,3766,1180.884032,269240.5917,-1160,1974.593308,1239.305,-0.8,0.942003051,4.665,0.1,0.052899143,13979.19167,69,135.5778145,2859.839167,-3.9,85.14242669,59.4675,-0.4,0.444983712,49.94083333,0.3,0.242013901,73561.46083,4063.3,10796.37851,57.25833333,-3,3.061981106,2210.42675,-7.46,12.8397019,9025.758333,-746,1281.27878,269135.5667,3939,1849.271099,1239.331111,-1.5,1.004531014,4.640555556,0.1,0.058564983,13968.48778,427,130.8005611,2863.282778,-72.2,87.26906626,59.44833333,0.7,0.41352484,49.97,0.4,0.208987984,69419.10389,3507.4,10594.24326,57.74444444,3.3,2.818141989,2211.148111,-17.14,12.13637327,9097.594444,-1714,1211.600335,269073.9125,-1416,1909.457904,1239.38125,-2.9,0.95930943,4.63,2.66E-15,0.060817306,13963.735,-122.1,141.2746032,2866.243333,82.6,89.04905632,59.435,-0.3,0.425278644,49.92166667,0.6,0.226186628,67641.2025,1794.8,9706.054539,57.42041667,3.8,2.836809716,2212.269667,-1.21,12.12809522,9209.654167,-121,1210.985232,269640.9767,-6887,2446.516828,1239.414,-2.1,0.952801186,4.623333333,0.1,0.058882193,13998.58367,-418.1,169.8182642,2867.373667,-154.2,90.54602521,59.55933333,-1.6,0.538869952,49.87933333,0.5,0.228063439,68689.25967,-7235.2,9265.086986,57.398,-2.2,2.690848357,2212.2329,-5.98,11.48696536,9205.853333,-598,1147.136294,0,0,0.003633692,0,5.68E-14,-0.000326786,0,0,0.000748881,0,0,0.001416899,0,0,-0.000424182
2017-01-27 21:49:00,17213,1452.400024,12.799927,97,02-Mar,270441.65,-527,986.5138384,1239.675,3.6,0.812534224,4.631666667,0.1,0.050393928,14050.43,11.9,93.74293971,2865.038333,-145.6,79.95231225,59.74166667,-0.1,0.223448828,49.84,-0.3,0.210889962,73952.41,30028.7,14286.45195,58.83166667,-9,2.491850559,2209.4875,-17.42,12.87740218,8931.233333,-1742,1287.085031,269509.5417,6332,1721.583749,1239.500833,1.5,0.967583478,4.61,0.2,0.049195204,13985.63083,563.7,137.6663875,2868.055,-161.7,85.60917041,59.53916667,1.5,0.374905217,49.93166667,-0.3,0.189640675,67563.69417,29589.9,11946.68738,58.52416667,-2,2.392319497,2211.32925,-27.3,12.00765576,9115.258333,-2730,1200.22452,269398.6278,3267,1756.15135,1239.546667,0.5,0.934646589,4.607777778,0.1,0.05119309,13983.51278,317.5,139.7948617,2868.140556,-103.3,91.3411499,59.51055556,0.7,0.387442152,49.875,-0.3,0.214781947,65827.28389,29168.2,10088.95989,57.91555556,-9.1,2.59765305,2212.590556,-41.66,11.90832584,9241.411111,-4166,1190.112031,270138.0417,-6604,2508.823667,1239.516667,1.2,0.917275695,4.604583333,0.1,0.048619362,14028.08833,-316.8,177.8881973,2873.552083,-168,90.74826874,59.67208333,-1.4,0.549183336,49.83708333,-0.1,0.209202094,67740.16625,20913.5,9646.971338,57.82416667,-11.3,2.495166737,2212.51775,-5.15,11.14719493,9234.058333,-515,1114.115273,271428.4033,-4253,3442.505263,1239.453333,1.7,0.91557805,4.601333333,0.2,0.04696354,14307.09067,-1529.7,615.3116414,2878.865667,-50.8,89.13503597,59.909,-0.6,0.689980127,49.79833333,0,0.218149458,68236.154,22659.3,8713.312231,58.26166667,-12.3,2.437725492,2214.8227,-38.71,12.59698752,9464.5,-3871,1259.224422,0,0,0,0,5.68E-14,0.002640504,0,0,0.002473279,0,0,0.000249339,0,0,0.000917357
2017-01-28 03:20:00,17215,1493,7.099976,33,01-Feb,272093.2333,10778,2188.06793,1239.336667,0.7,1.065954918,4.546666667,-2.66E-15,0.050309775,14861.34333,668.5,154.2182202,2873.285,97.6,91.96564728,58.39833333,2.3,0.469580291,49.74666667,-0.1,0.128177137,65702.77,1715.8,1074.459063,57.675,7.6,2.688117292,2233.87,17.68,10.8788406,11369,1768,1087.88406,271258.9833,2359,2251.434363,1239.418333,-1.7,1.127426111,4.538333333,0.1,0.050515549,14855.17083,-167.5,172.8674882,2838.94,313.9,116.9128451,58.20583333,0.5,0.487024206,49.65333333,-0.2,0.177249448,76096.26333,-28901.1,12277.46337,55.19333333,4.2,3.379342419,2235.229417,17.82,11.16601975,11504.94167,1782,1116.601975,272047.7611,5658,2326.320586,1239.522222,-1.2,1.14635958,4.533888889,-6.22E-15,0.056096374,14982.21778,70.9,249.7555576,2755.263889,397.6,182.3240527,58.35666667,1.2,0.491275844,49.52388889,0.3,0.257700161,84723.57278,-37194.8,16080.79257,56.09444444,5.1,3.153072851,2234.924611,36.02,12.04008563,11474.46667,3602,1203.989738,272779.675,-1118,2681.526689,1239.52125,0.1,1.070802352,4.539166667,0.1,0.055335921,14981.10167,44.5,222.254025,2806.11625,48.5,199.4553096,58.52208333,-0.3,0.581489065,49.40708333,0.8,0.313289727,88984.99542,-42792.8,15972.13609,56.04541667,5.6,3.03976089,2234.344125,14.68,12.24188469,11416.41667,1468,1224.174801,273437.04,-587,2790.521357,1239.480333,-1.1,1.074131782,4.539666667,0.1,0.054801761,15118.41,-1311.6,446.1308753,2863.047667,-54.1,219.2458614,58.638,0.1,0.58219628,49.315,0.7,0.344583021,92351.549,-30484,15954.35,56.13633333,3.9,2.853955752,2235.730733,-50.69,13.16209083,11555.07667,-5069,1316.198569,0.0850863,1.077566,0.002565634,0.0850863,1.077566,-7.72E-05,0.0850863,1.077566,0.000577367,0.0850863,1.077566,-0.001230651,0.0850863,1.077566,0.001233496
