t_stamp,Tapp_plus2,Tapp,Tapp_prev1,PCI_3,PCI_4,PCI_5,HOD_2,HOD_3,HOD_4,COD_2,COD_3,COD_4,SGR610,BFR_1,BFR_2,CKR610,HL_1,HL_2,HL_3,BTemp_2,BTemp_3,HODm3,PCIm3,BMoist_1,BMoist_2,Time_Since_Tap_Open
2017-08-04 19:41:00,1460.719355,1476.9,1478.222835,-1.04,-1.21,-1.25,-422.53,-314.55,-1560.62,-422.53,-314.55,-1560.62,65490,2175.4,-850.4,74521,-2667.98,-7642.67,-2450.38,3.74,-0.69,7322.560124,46.11088407,0.53,0.75,61
2017-08-04 22:16:00,1465.185185,1456,1464.090323,-0.11,0.35,-1.33,92.43,-194.81,50.6,92.43,-194.81,50.6,64658.3,1097.9,2591.1,75379.1,-2986.91,15019.37,14111.76,-2.35,-12.54,6469.417669,44.67006277,0.86,0.89,61
2017-08-05 00:58:00,1474.367213,1468.4,1463.807407,-0.28,0.2,0.48,812.7,1013.56,1152.69,812.7,1013.56,1152.69,66112.7,297.1,2028.1,75492,-4805.92,-3444.47,-9373.46,-0.24,12.59,6485.42519,44.83175954,0.01,-0.07,78
2017-08-05 04:01:00,1486.325397,1477.5,1474.516393,-0.01,-0.05,0.23,224.72,461.41,1421.9,224.72,461.41,1421.9,66558.3,-139.2,1132.3,74982.2,5069.69,16242.51,16561.53,7.79,0.67,7630.465942,44.68752849,-0.3,-0.28,81
2017-08-05 07:10:00,1498.6,1491.4,1486.987302,-1.78,-1.82,-1.62,-616.23,-832.82,-642.2,-616.23,-832.82,-642.2,66623.5,-720.7,-2370.8,75194.7,9991.44,12746.15,-2620.85,0.78,0.83,8319.944368,44.69037865,-0.02,0.07,70
2017-08-05 09:55:00,1480.52807,1501.3,1497.7,0.36,-0.54,-1.4,-882.41,-1794.14,-1712.46,-882.41,-1794.14,-1712.46,66846.5,-2843.7,-4446.8,75047.7,-12633.79,286.92,-11737.06,0.99,-1.06,7295.461502,43.51529541,2.08,2.34,85
2017-08-05 12:46:00,1462.222293,1471.7,1482.085965,0.77,-1.1,-1.55,122.23,15.69,-687.71,122.23,15.69,-687.71,66991.2,3411.4,4133.1,74812.3,12568.05,29854.36,26241.22,4.61,-0.3,5679.723126,43.19275034,-1.44,0.77,81
2017-08-05 15:23:00,1461.198734,1459.3,1464.038854,3.25,3.36,3.75,1072.54,1883.49,1859.5,1072.54,1883.49,1859.5,66616.5,2899.1,1383.3,74237.8,3626.36,-11120.2,-5614.12,8.85,-4.43,5744.490676,43.68923126,-1.16,-3.61,78
2017-08-05 18:01:00,1445.904712,1461.8,1460.850633,0.96,1.57,0.9,106.55,716.52,1198.3,106.55,716.52,1198.3,66289.1,-395.4,-1892.4,73326.9,6021.87,2674.23,135.08,-10.1,-8.79,7064.679432,45.73632178,0.01,-1.27,61
2017-08-05 21:12:00,1439.576923,1436.5,1444.447644,1.84,2.46,3.87,-505,-155.74,80.24,-505,-155.74,80.24,66451.4,684.65,1934.15,73369,-13113.36,-6672.92,1218.66,0.76,-0.2,7856.465067,47.17121409,-0.005,-0.615,87
2017-08-06 00:27:00,1443.95,1441.5,1439.961538,-0.7,0.46,0.76,-10.94,137.98,525.11,-10.94,137.98,525.11,66596.6,-13602.8,-13195.7,73381.8,-2715.78,-9917.45,-3957.56,2.96,-0.7,7744.099051,48.92778066,0.03,0.19,57
2017-08-06 04:27:00,1454.971429,1446.4,1445.175,-1.67,-0.81,-3.43,-731.01,-192.82,96.16,-731.01,-192.82,96.16,68228.7,-2823.5,-12521.7,73805.6,580.61,11493.21,7767.11,-0.24,0.8,8306.702166,49.46648476,-0.11,-0.04,72
2017-08-06 08:46:00,1463.065605,1464.9,1460.614286,3.39,5.64,5.84,816.45,797.93,1436.19,816.45,797.93,1436.19,69132,-1619.5,10584.3,73886.3,973.06,4928.65,-1466.13,0.9,0.57,8805.106504,50.35139224,-0.15,-0.13,81
2017-08-06 11:23:00,1467,1462.5,1463.417197,1.6,1.72,3.86,269.89,217.7,267.47,269.89,217.7,267.47,69781.7,1795.8,2401.3,73693.3,-2014.74,10169.26,2280.82,0.03,-0.2,9500.539197,52.76736048,-1.17,-1.81,73
2017-08-06 14:27:00,1476.81573,1469.4,1467.15,0.91,1.66,1.43,747.83,548.62,959.68,747.83,548.62,959.68,69885.3,-1635.6,-741.3,73647.9,-2408.14,5377.13,3593.52,0.45,0.63,9759.73604,54.10306362,-0.17,-1.37,67
2017-08-06 17:25:00,1468.687425,1480.4,1476.692135,-0.44,0.5,0.72,336.4,235.73,927.46,336.4,235.73,927.46,69447.5,-1860.9,-44.1,73126.1,3903.42,-1923.8,-1904.48,0.35,-0.16,10290.59826,55.15070241,-0.07,-5.46,90
2017-08-06 20:12:00,1454.869231,1464.1,1469.956287,-0.51,-1.22,-0.53,-123.05,-216.41,-236.11,-123.05,-216.41,-236.11,69181,-1557.5,-1742.9,73021.4,-742.85,-6822.54,-13955.87,-1.03,-0.4,10639.43046,54.8199666,0.23,-0.62,67
2017-08-06 23:01:00,1456.625581,1451.1,1455.715385,-0.1,-0.43,0.55,-507.16,-525.72,-673.63,-507.16,-525.72,-673.63,68695,528.7,157.2,72979.4,-1621.49,3281.66,-89.69,-0.88,-0.93,10630.03044,54.77720338,-0.13,1.53,61
2017-08-07 02:36:00,1462.404878,1461,1458.237209,-4.44,-5.16,-4.14,-79.4,-1442.23,-1433.54,-79.4,-1442.23,-1433.54,68115.3,-1378.6,-1060.9,72856.6,-28.1,2330.51,-96.08,0.68,0.38,9708.228511,52.96069589,0.19,0.32,76
2017-08-07 06:01:00,1470.010778,1463.4,1462.697561,5.91,5.43,5.72,2855.62,3031,2942.93,2855.62,3031,2942.93,67416.7,19361.7,29054.3,72670.3,5613.05,6957.79,17455.09,-2.07,-0.89,8879.407107,50.40849126,-0.1,-0.32,101
2017-08-07 08:48:00,1471.809302,1472.6,1469.294611,1.64,6.6,6.61,1092.14,1795.78,4476.26,1092.14,1795.78,4476.26,66659.6,3111.4,2590,72791.9,4247.45,7693.97,-17516.95,-0.77,-0.09,11501.67235,55.31782884,0.41,0.46,78
2017-08-07 13:06:00,1452.07546,1470.9,1471.295349,1.61,1.54,1.86,485.12,376.06,723.13,485.12,376.06,723.13,67420.4,5452.2,4481.3,73118.3,-22128.86,-2520.38,-12095.28,1.24,0.56,13484.51393,56.89218275,-0.57,-0.43,141
2017-08-07 15:04:00,1450.627607,1452.1,1461.659322,-0.63,-1.09,-0.37,-1102.98,-424.98,-572.15,-1102.98,-424.98,-572.15,67853.9,-10178,-13461.3,73200.7,17246.64,38970.11,18363.88,-0.35,-0.19,13488.19285,57.21015264,-0.26,-0.67,74
2017-08-07 17:47:00,1444.85,1450.1,1450.836196,1.56,2.03,2.57,-2.96,-748.36,-664.54,-2.96,-748.36,-664.54,67897.9,4611.5,7187,73061.6,-10390.3,35300.23,31398.28,0.13,-0.02,13430.79341,57.70579437,-0.88,-1.68,92
2017-08-07 20:27:00,1427.812329,1443.1,1445.725,0.29,3.42,3.55,30.61,-79.1,-189.35,30.61,-79.1,-189.35,67605.4,5384.4,911.9,73035.7,-18436.4,11311.9,-832.8,1.01,0.01,12768.71927,59.45646394,0.36,1.16,77
2017-08-07 22:53:00,1435.21028,1424.5,1432.143836,1.9,1.5,1.47,277.79,756.88,609.3,277.79,756.88,609.3,66941.5,468.2,2629.9,73003.3,26892.17,-7480.65,-26981.05,-0.06,0.26,12679.28418,59.59016106,1.28,1.66,63
2017-08-08 02:27:00,1448.838579,1443.6,1438.24486,0.16,-0.3,0.23,178.38,15.92,310.66,178.38,15.92,310.66,66364.4,1811,2802.4,73678.7,-34087.35,-3625.34,-28667.75,1.09,0.13,13521.37464,61.00304549,1.06581E-14,0.45,62
2017-08-08 05:44:00,1458.789595,1452.2,1449.580711,1.73,1.21,3.08,1360.21,730.29,1158.12,1360.21,730.29,1158.12,66500.1,584.8,8542.1,73764.1,9042.37,5667.07,-4494.44,-0.7,-0.11,12980.68826,58.65316775,0.12,0.39,84
2017-08-08 08:37:00,1466.821951,1461.7,1458.405202,0.1,1.53,4.32,-82.63,-876.88,-381.87,-82.63,-876.88,-381.87,66643.3,1737.5,322.2,73781.9,34387.46,1520.87,28756.88,1.15,-0.01,14264.92996,62.21779477,1.25,1.25,67
2017-08-08 11:21:00,1468.85,1468.7,1466.139024,0.73,0.63,0.23,216.52,376.31,388.93,216.52,376.31,388.93,66400.5,-2557,768.1,73740.2,-6341.3,-5099.08,-19029.19,-0.56,-0.47,13710.37532,62.23040315,0.5,0.75,81
2017-08-08 14:01:00,1478.190323,1468.9,1468.825,0.59,3.75,0.27,166.38,-7.44,1159.43,166.38,-7.44,1159.43,66471,5978.2,5124,73790.1,-10114.13,10769.4,-2647.09,0.16,-0.18,13892.6615,62.33368608,-0.25,0.49,81
2017-08-08 16:05:00,1480.009934,1478.5,1473.854839,0.56,1.11,0.76,-91.34,114.44,116.52,-91.34,114.44,116.52,66015,522.4,-2048.6,73452.8,-1980.35,12798.55,1525.14,1.11,-0.93,13669.38365,62.08089121,-1.15,-0.5,50
2017-08-08 18:36:00,1468.206452,1480.4,1479.645033,-1.26,-1.37,-1.09,-158.37,-106.59,-105.19,-158.37,-106.59,-105.19,65287.8,4423.9,2237.2,73377.9,20185.88,13906.07,12007.5,-0.35,0.18,13685.57913,62.13309121,-1.35,-1.5,56
2017-08-08 20:40:00,1484.997452,1467.8,1473.896774,-1,-1.86,-1.38,-510.62,-347.7,-717.89,-510.62,-347.7,-717.89,64965.1,-2183.2,-2833.4,73525.1,19196.07,-1726.1,16352.69,0.12,-0.04,13572.52172,61.45177341,-0.09,-0.78,50
2017-08-08 23:17:00,1483.574725,1490.3,1481.701274,-0.17,0.46,-0.67,-247.85,-84.56,23.33,-247.85,-84.56,23.33,63570.8,-3747.5,-3340,73482.8,-2542.31,-5035.89,19645.06,-7,1.43,13196.25296,60.65853527,-1.08,-1.28,62
2017-08-09 02:19:00,1481.109901,1480.1,1483.462637,-2.89,-3.4,-3.37,-854.44,-909.65,-1062.54,-854.44,-909.65,-1062.54,62360.6,-3560.4,-10593.4,73243.5,-323.08,18488.32,3440.26,-4.34,1.64,13211.64631,60.68449043,-0.13,-0.09,94
2017-08-09 05:41:00,1463.458537,1481.8,1481.29505,1.86,1.76,1.19,433.24,543.85,538.29,433.24,543.85,538.29,62624.6,6776.8,7568.3,73328.2,-8980.16,13412,-7644.64,4.63,-0.1,12262.89299,57.79647203,-0.28,-0.37,81
2017-08-09 07:44:00,1476.165714,1463,1472.170732,1.29,1.31,1.47,245.89,684.53,672.2,245.89,684.53,672.2,63026.1,6012.4,-1396.2,73467.1,18663.82,15765.77,-291.48,1.39,0.23,12325.86268,57.95665593,-0.11,-0.26,54
2017-08-09 10:39:00,1456.883871,1482.2,1475.617143,-2.11,-0.53,-2.37,-257.86,-509.18,185.81,-257.86,-509.18,185.81,63236,3417.6,1025.2,73425.7,-23604.11,10411.35,-11318.53,0.2,-0.12,12947.83095,58.87071596,0.44,0.33,69
2017-08-09 13:14:00,1456.662791,1449.5,1462.158065,-4.11,-4.31,-4.48,-1186.45,-1231.7,-1052.48,-1186.45,-1231.7,-1052.48,63365.1,-6830.1,-14585.1,73454.8,-29827.23,10854.01,-17722.87,-0.1,0.17,12652.19149,57.8902518,-0.01,-1.14,74
2017-08-09 17:32:00,1462.088285,1464.9,1461.318605,2.49,1.36,2.25,9.71,181.35,-143.34,9.71,181.35,-143.34,63519.5,1681.8,-3243.3,73508.7,16748.59,-4335.48,-11894.98,1.13,1.5,12078.11888,55.39854787,0.53,-0.35,117
2017-08-09 21:31:00,1455.096154,1459.3,1460.705858,0.98,0.36,0.8,326.65,319.67,147.77,326.65,319.67,147.77,63881.7,4558.7,1671.9,73557.1,-24247.72,-17644.82,-13988.24,-0.02,0.24,12203.93411,56.53805913,0.37,1.24,136
2017-08-09 23:08:00,1448.753846,1456.6,1458.270103,2.3,1.9,1.39,52.75,441.2,143.52,52.75,441.2,143.52,63609.1,-3658.7,-2486.9,73605.6,21296.48,12976.45,-1531.62,-1.94,-1.14,12027.00931,56.29044138,2.49,3.28,53
2017-08-10 01:44:00,1452.039344,1446.4,1450.323077,-0.18,0.45,1.63,-71.74,-76.25,71.41,-71.74,-76.25,71.41,63620.7,-1290.3,-1294.4,73651.8,-6742.8,3198,26859.16,1.29,0.45,12648.01062,58.96539466,-1.13,-1.04,74
2017-08-10 04:47:00,1462.3125,1455,1452.180328,1.46,1.24,1.22,-159.16,479.81,446.95,-159.16,479.81,446.95,63883.3,-488.2,-1595.5,73704.7,4743.5,15771.44,-1002.1,1.1,-0.22,12758.37802,59.29546158,0.6,0.47,87
2017-08-10 07:59:00,1444.610828,1466.7,1463.04375,-2.07,-2.72,-1.6,-924.82,-553.42,-761.64,-924.82,-553.42,-761.64,64241.6,-16574,-13797,73752.5,22343.9,54923.17,31380.8,0.07,-0.05,13156.48709,60.51013091,1.24345E-14,-0.02,114
2017-08-10 10:36:00,1452.454378,1437.8,1448.844586,-4.51,-5.43,-3.8,-149.17,-1153.86,-960.9,-149.17,-1153.86,-960.9,64584.5,-349.7,-684.8,73816.1,-19531,13910.75,-25749.9,0.59,0.42,13339.79536,60.29109274,-0.16,-0.23,76
2017-08-10 14:13:00,1447.776923,1464.3,1456.972811,-3.55,-3.67,-3.45,-1243.18,-1796.7,-1730.64,-1243.18,-1796.7,-1730.64,64744.1,11091.7,-4481.4,73847.6,-49373.76,-26538.66,-20503.46,1.45,0.45,12565.24503,54.96216879,1.77636E-15,-0.06,118
2017-08-10 16:23:00,1452.433898,1446.4,1454.661538,1.9,-0.8,-3.6,-69.3,-331.96,-1017.35,-69.3,-331.96,-1017.35,64622.6,2238.2,-877.4,73706.8,12661.96,13879.28,-6827.39,-1.33,-0.68,11181.43002,52.10370142,-0.84,-0.42,73
2017-08-10 19:20:00,1448.086885,1455.3,1452.283051,0.28,0.69,0.06,158.44,298.78,381.98,158.44,298.78,381.98,64597,-3089.8,2774.8,74325.2,-34074.69,-24677.06,-31318.86,-1.46,-0.86,10865.17822,53.06958389,-0.03,-0.34,75
2017-08-10 22:23:00,1480.161272,1444.3,1447.906557,0.02,-0.79,0.3,-199.5,-103.63,-260.95,-199.5,-103.63,-260.95,64579.9,-794.3,229.2,74615.4,-9001.78,-3736.79,-12184.91,-1.39,1.44,11370.95902,53.98483087,0.14,0.21,88
2017-08-11 01:16:00,1494.628571,1496,1478.069364,4.36,4.36,3.81,556.11,1345.95,1340.15,556.11,1345.95,1340.15,64239,11317.9,10525,74511.7,8009.52,17557.06,19903.4,-0.06,-0.07,11224.4113,53.55876016,0.06,0.08,86
2017-08-11 04:11:00,1499.632653,1494,1494.685714,-1.34,1.37,0.86,-339.6,-506.58,310.2,-339.6,-506.58,310.2,64005.3,1731.3,2173,74563.4,-499.3,2340.02,8530.97,0.98,0.21,12354.76719,57.38440922,-0.23,-0.55,61
2017-08-11 06:38:00,1497.710127,1500.9,1498.083673,-0.55,-0.18,-2.2,-113.28,-102.48,57.39,-113.28,-102.48,57.39,64856,3183.6,-2969.3,74637.5,-14723.43,2522.01,13334.84,-1.75,-0.61,11912.378,56.10185593,-0.38,-0.33,58
2017-08-11 11:54:00,1486.53352,1492.5,1494.094937,-3.7,-3.52,-4.42,-1355.42,-1116.49,-993.3,-1355.42,-1116.49,-993.3,65993,2147.6,-22394,74078.4,10121.94,4344.4,-8288.47,-14.22,-9.15,11582.07895,55.02320374,-0.88,-0.81,74
2017-08-11 14:53:00,1477.75,1483.6,1486.58324,4.11,4.52,-0.34,962.35,1247.55,1260.63,962.35,1247.55,1260.63,67039.9,15146.6,19274.1,73992.8,1118.9,17151.27,11943.75,-0.77,11.4,10413.9797,51.14377171,-0.05,0.05,98
2017-08-11 17:33:00,1490.457718,1475.8,1478.725,-0.02,1.39,2.44,533.61,705.37,966.1,533.61,705.37,966.1,67766.3,-959.1,-2396.6,74006.4,-6885.37,-3401.34,-14896.69,0.82,-0.72,11539.37849,54.83641041,0.65,1.62,78
2017-08-11 20:02:00,1478.470588,1494,1486.671141,-0.74,-2.02,-1.8,-944.52,-622.44,-994.06,-944.52,-622.44,-994.06,68178.6,2069.3,5464.9,73996.9,3815.8,-12254.2,-10383.96,-0.15,0.35,12085.42158,54.74567998,0.74,1.15,67
2017-08-11 23:26:00,1462.457143,1467.6,1475.364706,0.29,-0.94,-0.64,-372.36,-315.86,-422.4,-372.36,-315.86,-422.4,68527.9,1917.3,50.4,74006.9,-7549.92,-2021.04,6165.27,-0.41,-1.26,11020.56536,52.51561685,0.4,0.39,86
2017-08-12 02:21:00,1452.016667,1460.1,1462.671429,0.41,0.55,0.28,58.18,0.73,246.23,58.18,0.73,246.23,69380.2,1846.7,342.9,73983.6,14806.14,-15293.12,3900.24,-0.35,0.98,10690.02785,52.28393957,-0.64,-0.09,66
2017-08-12 04:45:00,1448.309677,1450.4,1454.441667,3.6,3.46,3.61,630.05,1174.59,917.57,630.05,1174.59,917.57,69754.5,4489.4,2386.7,74014.3,38457.69,43596.22,26710.47,1.13,-0.18,10665.32191,52.38133429,0.13,-0.32,75
2017-08-12 07:20:00,1444.7,1447.7,1448.745161,1.44,1.38,2.59,-140.35,131.88,452.19,-140.35,131.88,452.19,69369.7,-1984.3,-2254,74036.6,-25537.31,-17775.26,5537.6,0.21,1.18,11570.48108,54.53638281,-0.6,-1.93,60
2017-08-12 10:08:00,1462.388889,1443.5,1445,0.71,2.02,1.06,544.24,295.08,683.86,544.24,295.08,683.86,69035.1,-2992.4,326.4,73958.2,-3829.57,-18153.89,-3566.51,0.96,0.05,11718.55346,55.5122712,0.3,0.28,63
2017-08-12 12:50:00,1478.540373,1469,1459.555556,-0.34,1,1.66,-30.92,-113.58,173.49,-30.92,-113.58,173.49,69134,-1810.3,-772.7,73868.4,-2711.08,-3254.23,-18278.24,6.9,-0.95,12188.93744,56.8614192,0.29,0.23,70
2017-08-12 15:31:00,1482.657143,1481.8,1477.029814,-0.19,-0.12,-0.56,228.13,298.47,326.49,228.13,298.47,326.49,69264.1,1666.9,-1455.1,73901.6,3692.77,2144.98,-7807.01,5.72,-0.15,12060.17628,56.46364546,-0.29,0.03,71
2017-08-12 18:19:00,1469.591837,1483,1482.571429,-0.4,0.15,-0.59,40.57,-7.6,551.25,40.57,-7.6,551.25,68356.6,-530.3,382.6,73829.9,-654.82,3210.4,-3000.01,1.19,1.28,12246.69825,56.18756259,0.41,0.3,79
2017-08-12 21:35:00,1471.880749,1461.1,1467.804082,-0.71,-0.91,-0.59,-342.99,-598.85,-669.98,-342.99,-598.85,-669.98,67041.4,205,167,73878.4,16426.66,20179.83,13655.04,-0.65,-0.04,12369.8104,55.79677139,0.7,0.32,80
2017-08-13 00:42:00,1483.542857,1477.9,1472.509626,0.19,-0.22,2.08722E-14,174.19,-146.64,-4.68,174.19,-146.64,-4.68,65998.1,1190.1,1934.5,73877.6,-5602.47,-3145.2,-10912.97,-2.55,-1.1,11919.06539,55.33692002,0.17,0.02,82
2017-08-13 03:30:00,1486.616568,1485.8,1482.978571,-2.04,-1.81,-1.02,1.27,-416.02,-674.76,1.27,-416.02,-674.76,65083.2,-231.7,371.8,73433.1,4533.19,-3005,-7314.51,0.9,0.29,11633.47423,54.93728856,0.53,0.41,70
2017-08-13 09:08:00,1480.431707,1488.1,1487.691716,-1.21,-0.72,-0.95,730.02,135.14,181.56,730.02,135.14,181.56,63840.6,2523.3,268.8,72993.6,9684.93,10276.46,8402.16,-0.48,-0.07,10531.94888,52.12045041,-0.57,-0.67,83
2017-08-13 12:33:00,1470.953503,1475,1478.834146,1.24,1.23,1.37,1274,1204.66,1170.92,1274,1204.66,1170.92,63982.7,-738.7,696.9,72848.8,11099.64,14867.29,9745.96,0.75,-0.9,10901.06912,51.52352841,0.08,0.27,93
2017-08-13 14:23:00,1469.342038,1471.1,1473.227273,1.53,1.6,1.81,100.4,819.03,1301.13,100.4,819.03,1301.13,64101.6,-350.1,1065.1,72734.9,315.81,-11214.45,-4881.4,0.9,0.03,11401.53352,51.78205509,-0.09,0.13,58
2017-08-13 17:00:00,1469.442857,1468.8,1469.678981,0.28,-0.14,0.32,27.64,59.46,-12.33,27.64,59.46,-12.33,64307.2,916.5,343.7,72747.8,7300.5,4703.86,-14856.77,0.37,0.24,12176.81967,52.8883716,-0.33,-1.38,45
2017-08-13 19:48:00,1470.7,1469.7,1469.378571,0.32,0.29,6.66134E-15,-182.83,50.67,97.55,-182.83,50.67,97.55,64571.4,3694.3,-34.8,73050.3,9460.28,10046.64,8980.47,0.98,0.3,12201.40528,53.03709436,-0.28,-0.14,48
2017-08-13 23:48:00,1466.288235,1471.7,1471.2,1.33,1.51,2.24,1144.02,1088.46,1138.61,1144.02,1088.46,1138.61,64711.4,2593.1,1359.7,73080.9,326.23,1390.15,8486.09,-0.25,0.03,12251.72426,53.22988251,-0.31,-0.12,68
2017-08-14 03:12:00,1449.798701,1462.5,1465.205882,-0.64,-0.4,1.08,-155.63,-1448.82,-1020.36,-155.63,-1448.82,-1020.36,64568.8,-3457.5,-3032,73109.6,4245.12,19721.71,13757.77,1.09,0.32,12988.00489,54.56969529,-0.19,-0.54,77
2017-08-14 05:46:00,1448.793407,1446.2,1452.550649,1.09,1.21,1.47,1477.03,1401.63,1432.6,1477.03,1401.63,1432.6,63573.5,-1045.4,191.4,72953.7,2303.59,386.07,-7728.93,0.17,0,12036.2159,54.60472785,-0.22,-0.33,66
2017-08-14 10:19:00,1448.804663,1452.1,1450.803297,0.46,1.27,2.54,291.75,139.45,416.72,291.75,139.45,416.72,62174.4,-3171.3,-2798.8,72834.3,887.44,3652.33,-2930.93,-0.2,-0.4,13255.29349,56.21110598,0.93,1.54,114
2017-08-14 13:32:00,1457.853942,1446.8,1448.447668,0.27,1.81,1.81,135.88,77.37,560.16,135.88,77.37,560.16,61909.4,1565,2307.5,72899,10277.04,180.38,-1521.39,-0.52,0.72,13620.73046,57.32133147,-0.07,-0.09,97
2017-08-14 17:33:00,1460.221053,1469,1463.473029,0.32,-0.12,0.27,66.36,142.75,23.11,66.36,142.75,23.11,61600,1371.6,411.5,72712.2,-3975.48,-7440.58,-18794.29,0.57,-0.19,13706.59771,57.61781984,-0.29,-0.72,53
2017-08-14 20:43:00,1455.55283,1455.1,1459.489474,-1.19,-1.25,-1.12,-343.55,-198.06,-212.03,-343.55,-198.06,-212.03,61377,-2571.6,-5872.6,73023.6,8906.82,18243,15609.8,0.07,0.22,13808.51682,57.90449179,0.8,0.08,48
2017-08-15 00:15:00,1447.120779,1455.9,1455.673585,1.63,1.23,-0.22,314.38,522.25,403.54,314.38,522.25,403.54,60926.8,3071,4439.8,72922.7,8401.64,29565.51,14655.21,1.35,0.03,13280.06992,56.19819083,0.12,0.52,80
2017-08-15 04:06:00,1439.304348,1439,1443.38961,2.05,2.9,3.29,328.51,750.63,873.33,328.51,750.63,873.33,60810,2320.3,2613.1,73055.4,2541.01,-4220.99,-156.85,0.64,-0.31,14005.40655,58.26941068,-0.34,-0.58,86
2017-08-15 08:42:00,1454.472908,1439.7,1439.547826,-0.19,-0.19,1.23,153.03,-442.63,-425.15,153.03,-442.63,-425.15,61353,-812.8,3212.7,73224.8,-11067.16,-19911.53,-8645.8,-0.61,-0.15,14589.77207,60.02983029,0.56,0.66,87
2017-08-15 12:53:00,1464.464818,1470.6,1463.213546,2.32,0.52,-0.04,912.37,1221.85,600.54,912.37,1221.85,600.54,61359.3,3602,6785.9,72853.1,23008.95,23731.85,13324.8,1.02,0.09,13833.56953,58.65504034,1.88,1.97,78
2017-08-16 08:18:00,1468.15,1461.4,1462.022951,-2.37,-2.55,-2.4,53.25,-1075.19,-1144.38,53.25,-1075.19,-1144.38,66238.6,-83.4,1342,80112.6,29999.95,19141.03,40175.68,-0.38,-1.64,11016.01057,51.05179802,0.1,0.16,83
2017-08-16 10:42:00,1471.204545,1469.5,1466.125,0.04,-0.62,-2.74,-102.06,173.04,-363.5,-102.06,173.04,-363.5,66133.8,2775.9,-4333.9,79639.9,18453.39,11087.56,7367.95,1.45,0.25,9948.123576,48.5968855,0.15,-0.05,92
2017-08-16 13:38:00,1475.606218,1472,1471.147727,-1.71,-1.53,-2.72,-630.76,-471.81,-342.88,-630.76,-471.81,-342.88,66257.4,-1550,-1511.3,79589.8,-15987.69,11837.52,-10926.69,-1.39,-2.48,9813.73928,48.1547476,-0.19,0.43,103
2017-08-16 16:51:00,1481.235685,1477.8,1475.996891,0.77,0.65,-1.11,1424.38,1606.32,1578.32,1424.38,1606.32,1578.32,62295.2,7243.8,3117.5,77371.9,-271.55,-12502.62,-24014.04,0.22,-0.27,9464.771661,46.72859043,0.17,-0.06,86
2017-08-16 20:52:00,1480.165714,1484.7,1482.982158,0.5,-0.48,0.68,-1.66,183.04,-200.6,-1.66,183.04,-200.6,62529.4,-4.6,-401.6,76397.8,-5725.9,-15019.01,-21588.99,-2.35,-2.18,10782.14456,46.68667353,0.22,0.42,67
2017-08-16 22:43:00,1468.642857,1481.1,1483.045946,0.11,0.38,0.44,99.48,-5.87,168.98,99.48,-5.87,168.98,61436,3303,1575.3,76174.7,12204.22,6519.63,3007.75,0.95,-0.41,10827.17327,46.84604777,-0.31,0.9,53
2017-08-17 02:13:00,1464.775728,1459.3,1465.528571,0.18,-0.27,-0.31,-136.08,116.27,-85.98,-136.08,116.27,-85.98,60180.7,-266.9,-2448,76295.4,3074.26,3650.42,4116.19,-1,4,10775.94492,46.78005358,-0.46,-0.79,73
2017-08-17 05:39:00,1458.39863,1468.7,1465.962136,-7.24,-10.72,-11.16,-104.37,-1102.07,-5816.03,-104.37,-1102.07,-5816.03,59592.6,-6463.5,-20086.3,76170.8,3089.61,5895.25,-2871.38,-6.39,-8,7632.433384,43.80571931,-0.22,-1.02,54
2017-08-17 09:18:00,1460.231551,1449.9,1455.050685,-2.28,-2.62,-5.94,208.32,-192.95,-284.64,208.32,-192.95,-284.64,60077.5,-425.7,1071.5,76382.4,-297.95,685.2,-4173.72,0.75,-0.12,4631.905043,34.6614873,0.79,1.44,103
2017-08-17 12:25:00,1466.736196,1466,1460.834225,8.88,8.71,8.93,2367.86,1914.38,1874.68,2367.86,1914.38,1874.68,60665.5,24943,44160,76509.6,4471.97,4434.38,3276.53,7.68,-3.2,4523.204834,33.51268165,-2.56,-2.92,75
2017-08-17 15:08:00,1474.05,1467,1466.631902,9.55,18.47,17.68,3122.18,4579.8,6620.16,3122.18,4579.8,6620.16,60897.5,238.6,24624,76553.1,37.55,7300.5,12226.76,-0.55,2.4,6297.778669,40.42356731,0.13,-1.1,98
2017-08-17 17:48:00,1446.288199,1476.4,1472.875,1.91,4.29,10.41,1400.48,3488.95,4185.93,1400.48,3488.95,4185.93,60678.8,-796.3,3941.9,76498.1,949.56,-1056.93,-983.41,-0.64,0.54,10348.3993,51.32277736,1.34,1.32,83
2017-08-17 20:29:00,1453.890909,1436,1451.055901,0.96,1.56,1.72,820.71,1281.48,1427.56,820.71,1281.48,1427.56,60086.7,18.5,1284,76032.3,-3629.54,-12344.25,-4471.49,0.91,0.13,12820.52257,52.4691179,0.24,0.17,89
2017-08-17 23:14:00,1461.225,1460.6,1451.654545,-3.27,-3.76,-3.57,490.27,-1522.77,-921.65,490.27,-1522.77,-921.65,59672.5,-1953.3,331.1,74769.7,5096.26,18446.94,14507.15,-2.41,-1,13470.01317,52.06298698,0.76,-0.12,84
2017-08-18 02:26:00,1455.448739,1461.6,1461.2875,5.3,6.63,7.54,786.21,1065.14,2303.83,786.21,1065.14,2303.83,60275.3,-1866,11614,74635.7,14324.43,27848.5,25903.86,0.3,0.31,12734.34658,51.07197669,-0.25,-0.3,86
