t_stamp,T,Tapp_plus6,Tapp_plus5,Tapp_plus4,Tapp_plus3,Tapp_plus2,Tapp_plus1,Tapp_prev1,Tapp_prev2,Tapp_prev3,Tapp_prev4,Tapp_prev5,Tapp_prev6,Tapp_prev7,Tapp_prev8,Tapp_prev9,Tapp_prev10,BFR_1,BFR_2,BFR_3,BFR_4,BFR_5,BFR_6,BFR_7,BFR_8,BFR_9,BFR_10,BTemp_1,BTemp_2,BTemp_3,BTemp_4,BTemp_5,BTemp_6,BTemp_7,BTemp_8,BTemp_9,BTemp_10,BMoist_1,BMoist_2,BMoist_3,BMoist_4,BMoist_5,BMoist_6,BMoist_7,BMoist_8,BMoist_9,BMoist_10,HOD_1,HOD_2,HOD_3,HOD_4,HOD_5,HOD_6,HOD_7,HOD_8,HOD_9,HOD_10,HOD13,HOD12,HOD24,COD_1,COD_2,COD_3,COD_4,COD_5,COD_6,COD_7,COD_8,COD_9,COD_10,COD13,COD24,TOG_1,TOG_2,TOG_3,TOG_4,TOG_5,TOG_6,TOG_7,TOG_8,TOG_9,TOG_10,TOG48,TOG37,TOG26,PCI_1,PCI_2,PCI_3,PCI_4,PCI_5,PCI_6,PCI_7,PCI_8,PCI_9,PCI_10,PCI24,PCI35,HL_1,HL_2,HL_3,HL_4,HL_5,HL_6,HL_7,HL_8,HL_9,HL_10,HL46,HL35,CKR_1,CKR_2,CKR_3,CKR_4,CKR_5,CKR_6,CKR_7,CKR_8,CKR_9,CKR_10,CKR610,CKR97,SGR_1,SGR_2,SGR_3,SGR_4,SGR_5,SGR_6,SGR_7,SGR_8,SGR_9,SGR_10,SGR610,SGR97,SGR56,BFRm1,BTm9,BTm8,BTm7,BTm6,BMm1,PCIm4,PCIm3,PCIm2,PCIm1,HODm1,HODm2,HODm3,CODm1,CODm2,CODm3,TOGm2,TOGm3,TOGm4,HLm2,HLm3,HLm4,Coke_Ratem1,Coke_Ratem2,Coke_Ratem3,Coke_Ratem6,Coke_Ratem7,Coke_Ratem8,Time_Since_Tap_Open,HM_Si,HM_S
01/03/2017 08:24,1531.1,1497.855,1504.888333,1511.921667,1518.528571,1522.719048,1526.909524,1523.750888,1516.401775,1508.258201,1496.575661,1484.893122,1473.796313,1479.685714,1485.575115,1491.464516,1490.442169,3994.9,4719.8,2570.5,3729.3,4930.5,4025.2,-4112,493.8,-2878,1045.8,0.99,0.18,0.41,0.85,0.52,-0.81,1.34,1.07,-0.7,1.3,0.11,-0.2,-0.19,-0.34,-0.23,-0.42,-0.19,-0.14,-0.08,0.05,-40.94,4.27,-758.37,-511.88,-410.75,-527.81,-1335.66,-1051.52,-1149.15,-815.83,-717.43,45.21,-516.15,-40.94,4.27,-758.37,-511.88,-410.75,-527.81,-1335.66,-1051.52,-1149.15,-815.83,-717.43,-516.15,-0.09,0.34,0.65,0.34,0.33,0.42,1,0.81,0.67,0.48,0.47,0.35,0.08,-0.84,-0.52,-2.36,-2.09,-1.89,-2.08,-3.72,-2.77,-3.5,-2.68,-1.57,0.47,22599.49,18377.63,3987.74,26210.81,20022.97,17064.89,3904.56,25591.3,13762.03,14303.68,-9145.92,16035.23,1517.5,3034.6,4549.3,5770.1,7285.1,8801.4,10013.8,11828.1,13040.5,14550.1,5748.7,3026.7,1329,2655.9,3975.4,5024.6,6335.2,7645.8,8694.4,10260.7,11305,12599.6,4953.8,2610.6,1310.6,270372.056,1249.153974,1249.034945,1249.094813,1249.165181,6.029981783,57.61005582,57.09426431,56.03263786,56.33996943,12252.94348,11995.71193,12391.63609,4969.702875,5150.779842,5091.252808,49.7949992,49.70737442,49.71995928,91462.35257,92909.82946,86656.10416,24.19968214,23.61223084,23.83567941,24.27285699,24.26285911,24.35958615,89,0.627,0.019
01/03/2017 11:33,1517.9,1475.55,1485.927517,1491.363758,1496.8,1503.833333,1510.866667,1522.090476,1526.280952,1530.471429,1524.853254,1517.504142,1510.010582,1498.328042,1486.645503,1474.962963,1478.802304,311.9,3218.4,-5650.4,-2339.4,-649.5,-1283.4,-1170.1,117.4,1901.2,-2865.7,0.44,0.9,-24.97,-23.97,-23.82,-25.24,-24.02,-23.82,-24.16,-23.47,-3.2,0.03,-0.09,-0.06,-0.28,-0.19,-0.36,-0.41,-0.45,-0.33,698.34,11170.94,-129.76,-403.05,-276.8,-1005.41,-806.33,-711.47,-622.58,-907.18,-828.1,10472.6,-11573.99,698.34,11170.94,-129.76,-403.05,-276.8,-1005.41,-806.33,-711.47,-622.58,-907.18,-828.1,-11573.99,0.17,0.47,0.78,0.58,1,1.56,0.88,1.03,1.23,1.97,0.45,0.1,1.09,-0.13,52.95,-2.73,-3.49,-3.17,-4.68,-4.7,-4.43,-4.05,-5.05,-56.44,-0.44,2209.92,-5138.36,-4826.06,6322.99,3476.69,-1565.05,9955.72,4434.84,4537.95,8318.35,-7888.04,8302.75,1515.3,3030.3,4543.3,5755.5,7273.7,8791.7,10009.7,11525.1,13040.9,14557.1,5765.4,3031.2,1314.4,2629.8,3957.9,5020.9,6348.7,7671.5,8720.4,10030.8,11341.6,12652.3,4980.8,2621.2,1322.8,272147.9093,1249.16099,1249.112958,1249.100707,1249.149405,8.028128541,56.27351893,54.25964623,32.80580232,49.47837387,10343.05621,7091.214456,11842.96206,4739.226154,3116.060245,4733.981473,50.72310465,50.33867558,50.03874295,96973.47831,97011.1713,91102.27582,24.03599705,25.07599672,24.11619128,23.90766887,23.98691686,24.28076082,78,0.728,0.008
01/03/2017 14:33,1496.8,1443.521893,1451.510059,1460.55,1475.55,1485.927517,1491.363758,1503.833333,1510.866667,1517.9,1522.090476,1526.280952,1530.471429,1524.853254,1517.504142,1510.010582,1498.328042,-6378.4,-8067.8,-1794.4,-1482.5,1424,-7444.8,-4133.8,-2443.9,-3077.8,-2964.5,0.33,0.15,-1.28,-0.84,-0.38,-26.25,-25.25,-25.1,-26.52,-25.3,0,0,-0.23,-3.43,-0.2,-0.32,-0.29,-0.51,-0.42,-0.59,-405.68,-562.21,553.38,1251.72,11724.32,423.62,150.33,276.58,-452.03,-252.95,959.06,-156.53,1813.93,-405.68,-562.21,553.38,1251.72,11724.32,423.62,150.33,276.58,-452.03,-252.95,959.06,1813.93,-1.01,-0.16,-1.27,-1.1,-0.8,-0.49,-0.69,-0.27,0.29,-0.39,0.83,0.58,-0.33,-1.22,-1.55,-0.47,-0.6,52.48,-3.2,-3.96,-3.64,-5.15,-5.17,0.95,52.95,41857.36,29637.65,31484.29,33694.21,26345.93,26658.23,37807.28,34960.98,29919.24,41440.01,-7035.98,-5138.36,1513.7,3028.7,4542,6057.3,7572.3,9085.3,10297.5,11815.7,13333.7,14551.7,5466.4,3036.2,1305.7,2620,3934.1,5248.5,6563.9,7892,8955,10282.8,11605.6,12654.5,4762.5,2650.6,1328.1,271974.7594,1249.149405,1249.194302,1246.870738,1239.023157,5.7,49.47837387,53.67291311,53.93890625,53.67406292,12595.14415,12697.24525,11901.43549,5035.836425,5026.985675,5088.2622,50.25950342,50.55786751,50.85311351,92753.40722,95284.57321,97511.78441,24.51431927,26.22421873,24.1082449,24.12829907,24.03156841,23.91718409,88,0.633,0.009
01/03/2017 17:02,1483.3,1449.229126,1440.374757,1439.660947,1447.649112,1455.637278,1468.3,1488.736242,1494.172483,1500.433889,1507.467222,1514.500556,1520.065079,1524.255556,1528.446032,1528.405325,1521.056213,1564,-198.6,2090,-597.6,304.2,-2870.6,-810.9,6726.6,-881.1,1662.1,-0.65,0.13,-0.51,-1.08,-0.48,-0.37,-1.21,-0.18,-25.12,-25.76,0,0,0,0,0,-0.68,-0.75,-0.28,-0.16,-0.46,395.94,312.24,440.78,283.97,336.96,1527.49,1645.74,1617.67,-95.25,785.38,44.84,-83.7,-28.27,395.94,312.24,440.78,283.97,336.96,1527.49,1645.74,1617.67,-95.25,785.38,44.84,-28.27,-0.41,-0.29,-1.49,-1.74,-1.57,-2.14,-3.46,-1.55,-1.78,-1.36,0.19,-1.97,-1.85,0.24,-0.08,0.35,-0.17,-1.33E-14,-0.9,-0.5,-0.5,-1.72,-2.92,-0.09,-0.35,17044.17,22211.66,28871.99,38300.53,28576.59,22283.19,27365.76,33553.07,33751.53,33293.63,-16017.34,-295.4,1507.9,3026.4,4546.5,6056.1,7574.3,9084.8,10600.4,12114.3,13324.1,14845.1,5760.3,2723.7,1317.7,2636.6,3951.2,5258.4,6572.9,7886.5,9200.7,10524.7,11587.4,12916.3,5029.8,2386.7,1313.6,270205.9021,1243.758234,1234.098799,1226.563624,1224.455106,5.7,53.89814272,53.30418532,53.71541257,53.29288003,12686.4358,12611.04947,12468.12554,4816.442069,5026.033735,5034.879972,49.47720612,49.90217348,50.1687494,103916.2767,98604.17209,87825.98823,25.726898,24.67770691,24.2793163,24.52639946,24.42114164,24.17654271,62,0.438,0.018
01/03/2017 18:42,1458.3,1448.665306,1450.257143,1446.27767,1437.423301,1442.323669,1450.311834,1473.3,1485.112081,1490.548322,1495.984564,1502.778333,1509.811667,1516.845,1521.461905,1525.652381,1529.842857,-2764,6649.7,-2963.1,1569.2,-1196.1,-449.9,-1839.2,1614.7,4465.6,-2578.6,15.86,22.92,24.5,25.09,23.51,24.5,24.25,23.76,25.6,1.02,10.73,10.73,10.73,10.73,10.73,10.73,10.62,7.98,10.53,10.51,-0.27,578.84,308.86,588.44,422.38,430.79,350.14,1993.96,12549.71,1242.65,309.13,579.11,9.6,-0.27,578.84,308.86,588.44,422.38,430.79,350.14,1993.96,12549.71,1242.65,309.13,9.6,-0.26,-0.64,-1,-0.82,-2.12,-1.49,-2.05,-2.76,-2.84,-1.81,-1.94,-1.05,-0.85,-0.38,1.44,-0.48,0.38,-0.19,-0.01,-0.3,0.1,53.56,-2.2,-1.06,0.29,-5809.67,-36849.89,504.96,-18879.59,10037.04,6111.55,1494.41,-1310.61,2311.34,-1724.36,24991.14,9532.08,1510.2,3021.6,4536.1,6054.3,7568,8779,10596.3,11807.7,13322.3,14836.9,6057.9,2726,1306.5,2624.5,3942.6,5261.4,6567.1,7618.4,9195.5,10246.9,11560.8,12887.7,5269.3,2365.3,1051.3,273470.3534,1228.447953,1224.568927,1224.389605,1224.295707,10.3866319,53.39164302,53.7304066,53.00883773,53.91072905,13047.83081,12729.06957,12727.45768,4653.264562,4674.108781,4919.213261,48.91151177,49.18721816,49.62516209,123834.269,102255.8012,106377.515,23.88979135,25.18996652,25.68844361,24.68764278,24.59519255,24.5008597,62,0.51,0.015
01/03/2017 21:31,1435.8,1456.217978,1445.970787,1447.365306,1448.957143,1450.54898,1444.654369,1443.788166,1451.776331,1461.05,1476.05,1486.108725,1491.544966,1497.034444,1504.067778,1511.101111,1518.039683,5863,3601.4,4418.7,7353.9,19234.9,4111,13242,5939.5,4784,11510.9,-0.72,-0.41,1.81,23.86,24.63,25.55,25.14,25.73,25.52,23.87,-0.32,-0.02,-0.19,10.67,10.67,10.67,10.67,10.67,10.67,10.36,-296.63,-265.86,264.48,585.43,1400.88,760.86,1341.25,898.55,780.99,2154.99,561.11,30.77,851.29,-296.63,-265.86,264.48,585.43,1400.88,760.86,1341.25,898.55,780.99,2154.99,561.11,851.29,0.22,1.35,1.24,1.09,0.85,0.2,0.01,-0.87,0.04,-1.21,-1.96,-1.23,-1.15,1.35,0.83,2.46,2.98,5.35,2.31,4.06,2.7,2.45,3.56,2.15,2.89,6002.55,-5073.66,-14519.51,-32290.62,-41384.12,-12904.06,-44364.92,-126.32,-15757.5,-11628.55,19386.56,-26864.61,1814.7,3327,4837.9,6350.8,7859.1,9377,10895,12104.5,13619.5,15435.4,6058.4,2724.5,1567.7,2874.1,4180.3,5489.2,6806.8,8125.6,9444.1,10486.1,11800.4,13377.3,5251.7,2356.3,1318.8,273024.801,1224.321901,1224.225605,1224.216539,1224.270715,16.53915786,53.8462764,54.22096551,55.39948658,55.21334087,13773.60237,13762.93026,13266.2096,4377.455917,4440.976289,4531.293982,48.79365098,48.6706076,48.77926658,106628.0886,100371.2034,111529.7103,27.21445304,26.31722522,24.89631588,24.8846689,24.78500494,24.75001201,51,0.213,0.025
01/03/2017 23:14,1451,1473.808989,1463.561798,1453.314607,1446.22449,1447.816327,1449.408163,1442.145631,1438.063314,1446.051479,1454.039645,1465.3,1480.3,1487.648993,1493.085235,1499.027222,1506.060556,4510.4,4399,1145.3,1479.1,1489.1,-924.6,4428,-672.4,8563.6,1267.2,0.14,-0.8,1.2,0.39,14.05,25.6,24.87,23.52,25.1,24.9,0.37,0.18,0.38,0.14,0.6,11.06,11.06,11.06,11.06,11.06,278.3,584.98,-120.86,35.58,553,571.81,638.22,897.79,1491.73,1018.45,-399.16,306.68,-549.4,278.3,584.98,-120.86,35.58,553,571.81,638.22,897.79,1491.73,1018.45,-399.16,-549.4,0.59,1.09,1.92,2.43,1.74,2.89,1.59,1.81,0.82,0.46,-0.62,-0.33,1.8,0.88,2.34,1.81,1.85,3.28,2.79,3.9,2.77,4.56,3.17,-0.49,1.47,-17872.87,-21246.34,-36245.27,-76929.74,-31229.17,-77780.64,-56276.94,-43992.7,-43462.71,-23984.13,-850.9,5016.1,1517.1,3031.8,4544,6359,7869.1,9081.5,10588.9,12106.6,13626.6,15135.5,6054,3037.7,1333.2,2655.4,3961.7,5529.3,6835.8,7885.6,9203.3,10522,11840.8,13144.4,5258.8,2637.5,1049.8,271468.1132,1224.20917,1224.246071,1224.904017,1229.125282,16.48085405,55.14169966,55.35384149,55.42081441,56.19388676,13418.56858,13508.60336,13846.35615,5031.633455,4704.492527,4353.678702,49.67702337,49.07809531,48.72333884,76983.32542,91037.5969,108811.2588,25.79893329,25.7651433,28.00705506,25.00960996,24.86289463,24.76315313,64,0.213,0.025
02/03/2017 02:30,1445.8,1472.525,1473.736538,1474.948077,1476.159615,1466.294382,1456.047191,1447.391837,1448.983673,1450.57551,1444.506796,1435.933136,1443.921302,1451.909467,1461.3,1476.3,1486.199329,-557.2,1599.2,1781.9,5008.5,-3736.4,2452.5,181.1,822,1916.2,16119,1.27,1.1,-0.41,1.27,1.05,0.21,0.75,4.12,24.66,25.81,-0.36,-0.04,-0.41,0.08,0.15,-0.14,0.15,-0.02,10.84,10.84,-227.61,249.44,293.25,529.83,371.03,113.2,145.57,653.98,856.17,1840.79,520.86,477.05,280.39,-227.61,249.44,293.25,529.83,371.03,113.2,145.57,653.98,856.17,1840.79,520.86,280.39,0.02,0.5,0.36,0.16,0.96,1.32,2.36,2.22,2.18,1.87,2.06,2,0.82,-0.07,0.28,0.29,0.96,0.68,2.07,1.56,3.16,3.3,6.14,0.68,0.39,6241.72,9396.27,18040.58,12518,-6444.11,-1779.44,-17084.14,-21611.77,-39495.01,-46747.81,-14297.44,-24484.69,1494.5,3009,4522.2,6038.1,7857.2,9370,10882.3,12393.2,13906.1,15414.4,6044.4,3023.8,1336.9,2670.7,4003.5,5336.6,6930.7,8237.2,9543.6,10849.8,12158.7,13476.3,5239.1,2615.1,1306.5,274602.5236,1231.133585,1240.326405,1247.010125,1248.88626,16.75632424,56.26730001,56.66822731,56.79914316,57.08280265,13952.62083,13666.19272,13575.51985,4799.800107,4991.1018,5032.123869,50.51656653,50.41212388,50.23608404,65968.76063,60955.71021,67647.76743,24.83660769,26.25836521,25.8665832,26.06363328,25.80023031,25.48415397,65,0.223,0.035
02/03/2017 05:28,1476.2,1481.586722,1477.80249,1474.018257,1472.565385,1473.776923,1474.988462,1465.952809,1455.705618,1445.853061,1447.444898,1449.036735,1450.628571,1444.21165,1436.199408,1444.187574,1452.17574,1676.4,-1468.7,-3612.2,-4125.3,-1498,-2393.5,1602.9,-7094.5,-1041.3,-2938.7,0.28,0.59,-0.39,0.88,0.72,-0.49,0.88,0.53,-0.27,0.67,0.05,-0.18,0.02,-0.32,0.03,-0.37,0.14,0.15,-0.04,0.17,138.79,-306.06,-440.02,-648.93,-126.76,-168.46,138.9,-23.38,-309.1,-240.33,-578.81,-444.85,-342.87,138.79,-306.06,-440.02,-648.93,-126.76,-168.46,138.9,-23.38,-309.1,-240.33,-578.81,-342.87,-0.44,-0.71,-0.46,-0.5,0.07,-0.21,-0.31,0.5,1.03,1.92,1,0.15,0.5,0.33,-0.28,-0.73,-0.81,-0.34,-0.54,0.27,0.02,1.36,0.93,-0.53,0.39,2713.02,20527.26,19238.04,26519.27,28374.28,37780.52,31775.51,15026.28,16349.91,-8069.95,11261.25,9136.24,1216.6,2722.4,4218.9,5713.4,7227.9,9043.6,10561.1,12076.1,13588.9,15101.2,6057.6,3027.8,1072.7,2411.9,3750.5,5087.4,6421.2,8020.4,9353.9,10681.2,11987.7,13294.1,5273.7,2633.8,1599.2,272201.307,1248.878973,1248.969909,1249.133759,1249.262804,16.55709521,57.08120809,57.04432556,56.91977152,56.61676866,13660.28647,13906.10373,13902.43007,4951.52377,4809.945668,4836.635921,50.83267336,50.8470294,50.69519585,79726.78137,73492.89493,67905.70824,24.20156266,24.55989931,24.60056399,25.94223335,26.13454604,26.19411031,73,0.378,0.032
02/03/2017 08:56,1472,1479.091667,1483.179902,1487.136929,1483.352697,1479.568465,1475.784232,1473.211538,1474.423077,1475.634615,1470.734831,1460.48764,1450.240449,1446.702041,1448.293878,1449.885714,1448.343689,2157.7,-566.8,3060.8,2005.9,-816,1081.6,-267.5,534.9,4174.6,4772,-0.7,-2.47,0.46,-0.93,-2.52,-1.03,-1.41,-2.71,-1.12,-1.39,-8.47,-8.67,-8.6,-8.86,-8.76,-9.21,-9,-8.96,-9.14,-8.74,231.71,0.01,189.15,191.33,-351.93,-16.28,-133.85,132.83,375.26,424.8,-42.56,-231.7,191.32,231.71,0.01,189.15,191.33,-351.93,-16.28,-133.85,132.83,375.26,424.8,-42.56,191.32,-1.01,-1.12,-1.34,-1.95,-1.59,-1.98,-1.98,-1.59,-1.35,-1.35,0.36,-0.64,-0.86,0.39,-0.15,0.59,0.37,-0.13,0.21,-0.04,0.09,0.78,0.95,0.52,-0.72,-13111.19,10774.13,10816.02,7069.65,3263.75,21422.2,23638.1,30658.09,34374.62,32365.7,14352.55,-7552.27,1512.8,2725.1,4234.4,5732.4,7263.4,8757.2,10232.6,11756.5,13272.8,14784.5,6027.3,3040.2,1307.8,2363.7,3687,5019.3,6361.1,7699.1,9035.7,10371.6,11705,13037.8,5338.7,2669.3,1338,273439.8667,1249.317785,1249.349142,1249.351858,1249.334565,14.19746321,56.51557757,56.82607939,57.06566644,56.87440595,13743.65076,13802.03942,13653.70507,4963.785636,4946.595244,5014.317976,50.02339418,50.28907894,50.56809482,87246.68714,92599.55445,93520.11806,22.97762947,23.81401642,25.15555994,24.86230333,25.11102966,25.42281431,101,0.467,0.03
02/03/2017 12:57,1487.2,1467.468224,1469.711215,1471.954206,1474.935294,1479.023529,1483.111765,1483.415768,1479.631535,1475.847303,1472.063071,1473.191346,1474.402885,1475.614423,1470.905618,1460.658427,1450.411236,-362.4,-1461.3,-1036.4,-1534.3,378.5,-2034.2,2028.8,824.4,-2116.8,-685.3,1.84,2.34,1.39,3.28,2.6,0.8,3.78,2.36,0.9,2.28,-0.1,-0.34,-0.49,-2.49,-11.09,-11.25,-11.2,-11.46,-11.36,-11.79,-16.69,-44.94,-265.69,-404.15,-184.29,-404.67,-184.64,-180.4,-735.28,-419.43,-249,-28.25,-359.21,-16.69,-44.94,-265.69,-404.15,-184.29,-404.67,-184.64,-180.4,-735.28,-419.43,-249,-359.21,-0.19,0.98,1.29,1.5,0.39,0.25,0.01,-0.56,-0.23,-0.63,-2.06,-1.28,-0.73,-0.08,-0.29,-0.93,-1,-0.68,-1.13,-0.32,-0.56,-1.09,-0.84,-0.71,0.25,-14699.08,-22260.99,-21434.94,-24369.59,-40219.06,-14034.91,-13775.25,-18302.59,-21341.84,-3956.3,10334.68,-18784.12,1211.3,2723.7,4531.8,6036.5,7549.3,8761.6,10270.9,11768.9,13299.9,14793.7,6032.1,3029,1008.1,2268.6,3818,5125.5,6433.3,7489.2,8812.5,10144.8,11486.6,12824.6,5335.4,2674.1,1055.9,273312.1782,1249.304903,1249.19488,1249.098066,1248.98391,5.299344192,57.0836513,56.83599916,56.32088654,56.15832161,13416.37905,13471.30845,13702.0561,5034.118996,5036.188825,4985.562773,49.52689138,49.17098432,49.28469115,93489.00121,93783.47558,98402.3601,24.10665107,26.71992025,26.31012861,24.49685459,24.38393324,24.48520067,77,0.626,0.017
02/03/2017 16:21,1473.3,1480.616964,1474.322321,1468.027679,1466.571028,1468.814019,1471.057009,1477.388235,1481.476471,1485.564706,1484.929461,1481.145228,1477.360996,1473.576763,1472.706731,1473.918269,1475.129808,2666.5,8560.3,10734.2,8518.1,7712.8,10273.8,7823.8,7291.5,9739.8,4462.2,-0.71,-1.27,-0.82,-0.71,-1,-0.02,-1.72,-0.7,-0.42,-1.31,0.03,-0.21,-0.39,-0.24,-0.5,-0.7,-0.99,-3.25,-11.23,-11.49,238.11,602.7,761.22,318.24,322.76,227.96,-137.81,45.34,18.8,-173.12,523.11,364.59,-284.46,238.11,602.7,761.22,318.24,322.76,227.96,-137.81,45.34,18.8,-173.12,523.11,-284.46,-0.34,-0.23,0.21,0.23,0.6,1.25,1.36,0.97,0.1,0.25,0.74,1.15,1.48,0.54,1.7,2.13,0.92,0.76,0.59,0.1,-0.01,0.53,-0.63,-0.78,-1.37,-2500.1,-14759.68,-12298.05,-21072.89,-23135.37,-37317.3,-28031.66,-58235.32,-19979.05,-44287.71,-16244.41,-10837.32,1486.8,2979.7,4493.8,6006.6,7519,9332.1,10834.6,12347.6,13557.1,15068.3,5736.2,2722.5,1241.7,2493.5,3755.4,5015.6,6276,7806.8,9114.1,10422.2,11471.3,12794.8,4988,2357.2,1530.8,280342.91,1248.929633,1248.86183,1249.026854,1249.214621,5.002963746,56.10911026,55.51415888,55.78534795,56.80953292,13633.01149,13300.81451,13212.10273,5032.459736,5003.555428,5028.425563,50.43287909,50.32822366,50.14603702,70710.22981,73467.66502,80973.20302,25.53033307,25.46876485,25.49765507,25.21020448,24.9805678,24.71386718,71,0.585,0.017
02/03/2017 19:55,1465.3,1466.9,1476.322388,1486.173134,1484.183929,1477.889286,1471.594643,1467.542991,1469.785981,1472.028972,1475.071569,1479.159804,1483.248039,1487.073859,1483.289627,1479.505394,1475.721162,484.4,927.1,391.2,-1227,5501.1,11231.3,11473.8,13666.9,10395,10909.6,-1.1,-0.67,-0.34,-1.32,0.93,-0.17,-2.24,-0.07,-0.08,-1,0.21,0.25,0.07,0.19,0.11,-0.22,0.11,-0.05,-0.26,-0.42,25.08,115.98,31.82,-55.3,407.36,782.09,523.27,672.87,481.47,267.57,6.74,90.9,-171.28,25.08,115.98,31.82,-55.3,407.36,782.09,523.27,672.87,481.47,267.57,6.74,-171.28,-0.09,-0.38,-0.68,-0.59,-0.49,-0.46,-0.39,-0.54,0.64,0.89,0.05,0.29,-0.08,0.12,0.16,0.1,-0.22,0.97,2.23,1.56,1.86,1.35,0.72,-0.38,0.87,6202.3,12301.62,10252.37,15640.19,8060.83,4014.7,1807.83,-10211.16,-20076.65,-17512.01,-11625.49,-2191.54,1494.7,2992.7,4787.8,6284,8064.6,9573.5,11085.7,12598.8,14110.9,15617.5,6044,3025.2,1236.4,2475.9,3967.4,5209.7,6701.5,7963.5,9224.1,10484.3,11744.5,13042.1,5078.6,2520.4,1262,283412.3255,1249.212222,1249.295316,1249.342291,1249.253987,5.059428609,57.1998666,57.50177942,57.55779292,57.4128779,13846.29311,13893.72403,13890.52822,5030.931808,5032.430001,5016.82144,50.22743498,50.40833209,50.50933683,65586.3369,62553.73954,60889.21092,25.02127996,27.18456571,27.35034352,25.77507636,25.49567148,25.48302807,80,0.487,0.025
02/03/2017 23:39,1488.8,1469.264486,1470.834579,1472.1,1469.1,1469.098507,1478.949254,1482.505357,1476.210714,1469.916071,1465.898131,1468.141121,1470.384112,1472.627103,1476.161765,1480.25,1484.338235,3742.1,-1145,-1267.7,-1113.7,2026.3,-153.5,889.5,5859.1,5463.8,10746.9,-0.79,-0.15,-0.09,-1.53,0.45,-0.07,-0.99,-0.56,-0.12,-0.92,0.05,-0.02,-0.01,0.05,0.32,0.14,0.17,0.17,0.29,-0.12,247.22,-130.06,83.57,101.16,311.14,143.66,231.04,561.12,562.17,887.72,-163.65,-377.28,231.22,247.22,-130.06,83.57,101.16,311.14,143.66,231.04,561.12,562.17,887.72,-163.65,231.22,-0.4,-0.17,0.28,0.35,0.3,0.14,-0.32,-0.66,-0.25,-0.05,-1.01,-0.6,0.31,0.77,-0.09,-0.28,-0.26,0.38,-0.04,0.15,1.18,1.06,2.13,-0.17,0.66,5828.78,5371.49,-1455.87,9977.35,11419.64,15501.66,19214.75,20046.67,11732.33,2667.56,5524.31,12875.51,1798.8,3298.6,4793.8,6288.4,7785.6,9580.9,11076.6,12865.8,14354.8,15866.3,6285.4,3278.2,1495.5,2740.5,3976.1,5212.3,6448.8,7938.4,9180.7,10671.1,11918.9,13181,5242.6,2738.2,1489.6,283926.1325,1249.176935,1249.142767,1249.125129,1249.120658,5.222006084,57.26823836,57.26894115,57.58995337,57.48655104,14045.93166,14027.73928,13798.10914,4869.31708,4917.283203,5019.736746,50.35389306,50.17496167,50.05495582,74039.01622,82933.54709,75649.28212,27.07098436,26.9477152,25.66565851,26.29056796,26.3947132,26.27387743,64,0.487,0.025
03/03/2017 01:53,1466.8,1466.662887,1467.328037,1468.898131,1470.468224,1472.038318,1469.8,1476.650746,1486.501493,1483.974107,1477.679464,1471.384821,1465.374766,1467.617757,1469.860748,1472.103738,1475.207843,-2290.1,-1716.6,-986.8,-1804.4,-234.8,-1503.6,-1085.3,-706.6,-847.5,-2523.7,-1.29,1.04,0.06,-1.09,0.15,-0.28,-0.66,-0.51,-0.35,-1.3,-0.02,-0.11,-0.11,-0.22,-0.19,-0.12,0.12,0.12,-0.05,0.05,-119.87,-102.57,-86.81,-68.09,198.77,104.59,79.64,176.38,104.74,9.24,33.06,17.3,34.48,-119.87,-102.57,-86.81,-68.09,198.77,104.59,79.64,176.38,104.74,9.24,33.06,34.48,0.13,0.22,-0.04,-0.05,0.16,0.47,0.38,0.07,-0.22,-0.25,0.12,0.42,0.25,-0.46,-0.38,-0.19,-0.38,-0.1,-0.34,-0.25,-0.2,-0.19,-0.53,-3.62E-14,0.09,16569.13,16832.59,18625.51,22068.46,17712.75,20705.06,25860.43,31460.93,29764.31,34225.9,-1363.4,-912.76,1786.3,3292.3,4794.4,6591.1,8088.9,9583.6,11078.3,12576.3,14371.4,16163,6579.4,3293.1,1496.1,2743.1,3989.8,5484.9,6721.7,7957.7,9194.1,10433.6,11925.1,13415.5,5457.8,2731,1236,284944.968,1249.124416,1249.128233,1249.165748,1249.205664,5.127389779,57.61407227,57.47656856,57.66890298,57.6728283,14127.64857,14096.52292,14040.51227,4822.061014,4851.768573,4865.683292,50.35462977,50.39217475,50.37897606,76396.23049,75786.57808,73313.27246,26.14812712,26.77878193,27.12320283,26.1818888,26.21827546,26.24612358,68,0.59,0.023
